Curso;Unidade de execução;Turno;Turma;asdssssssssss;Inscritos no turno (no 1º semestre é baseado em estimativas);Turnoss com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;asd;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
ISCTE-IUL;Seminário em Métodos de Pesquisa e Análise na Internet;02677TP01;SEMIN_15;16:00:00;6;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;16:00:00;19/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Seminário em Métodos de Pesquisa e Análise na Internet;02677TP01;SEMIN_15;16:00:00;6;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;16:00:00;12/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Seminário em Métodos de Pesquisa e Análise na Internet;02677TP01;SEMIN_15;16:00:00;6;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;16:00:00;05/10/2015;Sala de Aulas normal;;;
ISCTE-IUL;Seminário em Métodos de Pesquisa e Análise na Internet;02677TP01;SEMIN_15;16:00:00;6;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;16:00:00;28/09/2015;Sala de Aulas normal;;;
ISCTE-IUL;Seminário em Métodos de Pesquisa e Análise na Internet;02677TP01;SEMIN_15;16:00:00;6;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;16:00:00;21/09/2015;Sala de Aulas normal;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;17/12/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;10/12/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;03/12/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;26/11/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;19/11/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;12/11/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;29/10/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;22/10/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;15/10/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;08/10/2015;Lab ISTA;;;
LETI, LEI, LIGE;Redes Digitais II - Sistemas, Aplicações e Serviços;L5098-2PL02;IC2;11:00:00;24;VERDADEIRO;VERDADEIRO;Qui;00:00:00;00:00:00;11:00:00;01/10/2015;Lab ISTA;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;23/11/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;16/11/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;09/11/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;02/11/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;26/10/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;19/10/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;12/10/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;05/10/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;28/09/2015;Não necessita de sala;;;
MEU;Teorias da Cidade e do Território;01741-2TP01;EUA1;20:00:00;9;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;21/09/2015;Não necessita de sala;;;
226;Criatividade Computacional e Pensamento Disruptivo;03006TP03;C;18:00:00;21;FALSO;FALSO;Qui;00:00:00;00:00:00;18:00:00;26/11/2015;Sala de Aulas normal;;;
226;Criatividade Computacional e Pensamento Disruptivo;03006TP03;C;18:00:00;21;FALSO;FALSO;Qui;00:00:00;00:00:00;18:00:00;19/11/2015;Sala de Aulas normal;;;
226;Criatividade Computacional e Pensamento Disruptivo;03006TP03;C;18:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;18:00:00;23/11/2015;Sala de Aulas normal;;;
226;Criatividade Computacional e Pensamento Disruptivo;03006TP03;C;18:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;18:00:00;16/11/2015;Sala de Aulas normal;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;22:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;22:00:00;22/01/2016;Não necessita de sala;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;18:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;18:00:00;22/01/2016;Não necessita de sala;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;18/12/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;11/12/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;04/12/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;27/11/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;20/11/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;13/11/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;06/11/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;30/10/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;23/10/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;16/10/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;09/10/2015;Sala Aulas Mestrado;;;
DEU;Teorias em Estudos Urbanos;01753S01;DEUA1;20:00:00;14;FALSO;FALSO;Sex;00:00:00;00:00:00;20:00:00;02/10/2015;Sala Aulas Mestrado;;;
226;Análise de Redes para Gestão de Projeto;02994TP02;B;11:00:00;25;VERDADEIRO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;27/11/2015;Não necessita de sala;;;
226;Análise de Redes para Gestão de Projeto;02994TP02;B;11:00:00;25;VERDADEIRO;VERDADEIRO;Sex;00:00:00;00:00:00;11:00:00;20/11/2015;Não necessita de sala;;;
226;Análise de Redes para Gestão de Projeto;02994TP02;B;11:00:00;25;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;11:00:00;24/11/2015;Não necessita de sala;;;
226;Análise de Redes para Gestão de Projeto;02994TP02;B;11:00:00;25;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;11:00:00;17/11/2015;Não necessita de sala;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;01/12/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;24/11/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;17/11/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;10/11/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;03/11/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;27/10/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;20/10/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;13/10/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;06/10/2015;Sala Aulas Mestrado;;;
MEECult, MEU, MGEC, MHMC;Inventário e Interpretação Patrimonial;00774TP01;MEEC-PPC-A1, MHMCCPA1;22:30:00;19;FALSO;FALSO;Ter;00:00:00;00:00:00;22:30:00;29/09/2015;Sala Aulas Mestrado;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;03/12/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;26/11/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;19/11/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;12/11/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Qui;00:00:00;00:00:00;16:00:00;05/11/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;30/11/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;23/11/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;16/11/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;09/11/2015;Sala de Aulas normal;;;
226;Programação com Integração de Bases de Dados;02998TP04;C;16:00:00;21;FALSO;FALSO;Seg;00:00:00;00:00:00;16:00:00;02/11/2015;Sala de Aulas normal;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;18:30:00;22;FALSO;FALSO;Sáb;00:00:00;00:00:00;18:30:00;19/09/2015;Sala Aulas Mestrado;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;16:00:00;22;FALSO;FALSO;Sáb;00:00:00;00:00:00;16:00:00;19/09/2015;Sala Aulas Mestrado;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;22:30:00;22;FALSO;FALSO;Sex;00:00:00;00:00:00;22:30:00;18/09/2015;Sala Aulas Mestrado;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;22:30:00;22;FALSO;FALSO;Seg;00:00:00;00:00:00;22:30:00;;;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;22:30:00;22;FALSO;FALSO;Seg;00:00:00;00:00:00;22:30:00;14/09/2015;Não necessita de sala;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;12:00:00;22;FALSO;FALSO;Sáb;00:00:00;00:00:00;12:00:00;19/09/2015;Sala Aulas Mestrado;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;20:30:00;22;FALSO;FALSO;Sex;00:00:00;00:00:00;20:30:00;18/09/2015;Sala Aulas Mestrado;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;20:00:00;22;FALSO;FALSO;Qui;00:00:00;00:00:00;20:00:00;17/09/2015;Sala Aulas Mestrado;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;20:30:00;22;FALSO;FALSO;Qua;00:00:00;00:00:00;20:30:00;16/09/2015;Sala Aulas Mestrado;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;20:30:00;22;FALSO;FALSO;Ter;00:00:00;00:00:00;20:30:00;15/09/2015;Sala Aulas Mestrado;;;
MEInt, SEDG;Desafios Globais;02859-1S01;SEDGA1;20:00:00;22;FALSO;FALSO;Seg;00:00:00;00:00:00;20:00:00;14/09/2015;Não necessita de sala;;;
MSCA;Disseminação de Software de Código Aberto;00693T01;MSCA-A1;17:30:00;12;FALSO;FALSO;Sáb;00:00:00;00:00:00;17:30:00;24/10/2015;Sala Aulas Mestrado;;;
MSCA;Disseminação de Software de Código Aberto;00693T01;MSCA-A1;17:30:00;12;FALSO;FALSO;Sáb;00:00:00;00:00:00;17:30:00;17/10/2015;Sala Aulas Mestrado;;;
MSCA;Disseminação de Software de Código Aberto;00693T01;MSCA-A1;17:30:00;12;FALSO;FALSO;Sáb;00:00:00;00:00:00;17:30:00;10/10/2015;Sala Aulas Mestrado;;;
MSCA;Disseminação de Software de Código Aberto;00693T01;MSCA-A1;17:30:00;12;FALSO;FALSO;Sáb;00:00:00;00:00:00;17:30:00;03/10/2015;Sala Aulas Mestrado;;;
MSCA;Disseminação de Software de Código Aberto;00693T01;MSCA-A1;19:00:00;12;FALSO;FALSO;Sáb;00:00:00;00:00:00;19:00:00;24/10/2015;Sala Aulas Mestrado;;;
MSCA;Disseminação de Software de Código Aberto;00693T01;MSCA-A1;19:00:00;12;FALSO;FALSO;Sáb;00:00:00;00:00:00;19:00:00;17/10/2015;Sala Aulas Mestrado;;;
MSCA;Disseminação de Software de Código Aberto;00693T01;MSCA-A1;19:00:00;12;FALSO;FALSO;Sáb;00:00:00;00:00:00;19:00:00;10/10/2015;Sala Aulas Mestrado;;;
MSCA;Disseminação de Software de Código Aberto;00693T01;MSCA-A1;19:00:00;12;FALSO;FALSO;Sáb;00:00:00;00:00:00;19:00:00;03/10/2015;Sala Aulas Mestrado;;;
LETI;Modulação e Codificação;L0787PL02;ETC2;12:30:00;19;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;12:30:00;15/12/2015;Lab ISTA;;;
LETI;Modulação e Codificação;L0787PL02;ETC2;12:30:00;19;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;12:30:00;01/12/2015;Lab ISTA;;;
LETI;Modulação e Codificação;L0787PL02;ETC2;12:30:00;19;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;12:30:00;03/11/2015;Lab ISTA;;;
LETI;Modulação e Codificação;L0787PL02;ETC2;12:30:00;19;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;12:30:00;27/10/2015;Lab ISTA;;;
LETI;Modulação e Codificação;L0787PL02;ETC2;11:00:00;19;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;11:00:00;15/12/2015;Lab ISTA;;;
LETI;Modulação e Codificação;L0787PL02;ETC2;11:00:00;19;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;11:00:00;01/12/2015;Lab ISTA;;;
LETI;Modulação e Codificação;L0787PL02;ETC2;11:00:00;19;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;11:00:00;03/11/2015;Lab ISTA;;;
LETI;Modulação e Codificação;L0787PL02;ETC2;11:00:00;19;VERDADEIRO;VERDADEIRO;Ter;00:00:00;00:00:00;11:00:00;27/10/2015;Lab ISTA;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;15/12/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;01/12/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;24/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;17/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;10/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;03/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;27/10/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;20/10/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;13/10/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;06/10/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;29/09/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;18:00:00;57;FALSO;VERDADEIRO;Ter;00:00:00;00:00:00;18:00:00;22/09/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;07/12/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;30/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;23/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;16/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;09/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;02/11/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;26/10/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;19/10/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;12/10/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;05/10/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;28/09/2015;Sala de Aulas normal;;;
LSS-PL;Introdução à Sociologia;L0911TP01;SS-PL-A2, SS-PL-A1;21:00:00;57;FALSO;VERDADEIRO;Seg;00:00:00;00:00:00;21:00:00;21/09/2015;Sala de Aulas normal;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;09/12/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;02/12/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;25/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;18/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;11/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;04/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;28/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;21/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;14/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;07/10/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;30/09/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;16:00:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;16:00:00;23/09/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;14:30:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;14:30:00;09/12/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;14:30:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;14:30:00;02/12/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;14:30:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;14:30:00;25/11/2015;Laboratório de Informática;;;
LETI, LEI, LIGE;Programação Concorrente e Distribuída;L5096-4TP07;IB4, IB3;14:30:00;50;VERDADEIRO;FALSO;Qua;00:00:00;00:00:00;14:30:00;18/11/2015;Laboratório de Informática;;;
